SERVICELEVEL;CALENDAR;OPERATINGDAY;PIECETYPE;STARTINGDATE;ENDINGDATE;LINE;LINEBASIN;LINECOMPANY;PATTERN;DIRECTION;TRIPCODE;TRIPCOMPANYCODE;ACTIVITYNUMBER;LENGTH;VEHBLOCKID;DEPOT;VEHICLETYPE;VBLINE;VB_LINEBASIN;VB_LINECOMPANY;PIECEORDER;ARRIVALTIME;DEPARTURETIME;NODE;NODEBASIN;NODECOMPANY;PASSAGEORDER;BLOCK;LINE_EXCEL;EXCEL_NAME;DUTY
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;175007228;175007228;175007228;7566.39;;;;;;;;12:06:00;12:06:00;N1337;OSETH;Def;2;1402;14;line14 (2025 08).xlsx;1402_1
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;286704808;286704808;286704808;7566.39;;;;;;;;11:45:00;11:45:00;N15006;OSETH;Def;1;1405;14;line14 (2025 08).xlsx;1405_1
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;286704808;286704808;286704808;7566.39;;;;;;;;12:22:00;12:22:00;N1337;OSETH;Def;2;1405;14;line14 (2025 08).xlsx;1405_1
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;756536295;756536295;756536295;7566.39;;;;;;;;12:00:00;12:00:00;N15006;OSETH;Def;1;1403;14;line14 (2025 08).xlsx;1403_1
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;756536295;756536295;756536295;7566.39;;;;;;;;12:37:00;12:37:00;N1337;OSETH;Def;2;1403;14;line14 (2025 08).xlsx;1403_1
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;995172005;995172005;995172005;7566.39;;;;;;;;12:15:00;12:15:00;N15006;OSETH;Def;1;1406;14;line14 (2025 08).xlsx;1406_1
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;995172005;995172005;995172005;7566.39;;;;;;;;12:52:00;12:52:00;N1337;OSETH;Def;2;1406;14;line14 (2025 08).xlsx;1406_1
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;390741520;390741520;390741520;7566.39;;;;;;;;12:30:00;12:30:00;N15006;OSETH;Def;1;1404;14;line14 (2025 08).xlsx;1404_1
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;390741520;390741520;390741520;7566.39;;;;;;;;13:07:00;13:07:00;N1337;OSETH;Def;2;1404;14;line14 (2025 08).xlsx;1404_1
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;227057371;227057371;227057371;7566.39;;;;;;;;12:45:00;12:45:00;N15006;OSETH;Def;1;1407;14;line14 (2025 08).xlsx;1407_1
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;227057371;227057371;227057371;7566.39;;;;;;;;13:22:00;13:22:00;N1337;OSETH;Def;2;1407;14;line14 (2025 08).xlsx;1407_1
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;701133368;701133368;701133368;7566.39;;;;;;;;13:00:00;13:00:00;N15006;OSETH;Def;1;1401;14;line14 (2025 08).xlsx;1401_2
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;701133368;701133368;701133368;7566.39;;;;;;;;13:38:00;13:38:00;N1337;OSETH;Def;2;1401;14;line14 (2025 08).xlsx;1401_2
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;329244706;329244706;329244706;7566.39;;;;;;;;13:15:00;13:15:00;N15006;OSETH;Def;1;1405;14;line14 (2025 08).xlsx;1405_1
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;329244706;329244706;329244706;7566.39;;;;;;;;13:53:00;13:53:00;N1337;OSETH;Def;2;1405;14;line14 (2025 08).xlsx;1405_1
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;858697162;858697162;858697162;7566.39;;;;;;;;13:30:00;13:30:00;N15006;OSETH;Def;1;1402;14;line14 (2025 08).xlsx;1402_2
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;858697162;858697162;858697162;7566.39;;;;;;;;14:08:00;14:08:00;N1337;OSETH;Def;2;1402;14;line14 (2025 08).xlsx;1402_2
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;574338095;574338095;574338095;7566.39;;;;;;;;13:45:00;13:45:00;N15006;OSETH;Def;1;1406;14;line14 (2025 08).xlsx;1406_1
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;574338095;574338095;574338095;7566.39;;;;;;;;14:23:00;14:23:00;N1337;OSETH;Def;2;1406;14;line14 (2025 08).xlsx;1406_1
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;684750089;684750089;684750089;7566.39;;;;;;;;14:00:00;14:00:00;N15006;OSETH;Def;1;1403;14;line14 (2025 08).xlsx;1403_2
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;684750089;684750089;684750089;7566.39;;;;;;;;14:38:00;14:38:00;N1337;OSETH;Def;2;1403;14;line14 (2025 08).xlsx;1403_2
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;649026321;649026321;649026321;7566.39;;;;;;;;14:15:00;14:15:00;N15006;OSETH;Def;1;1407;14;line14 (2025 08).xlsx;1407_1
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;649026321;649026321;649026321;7566.39;;;;;;;;14:52:00;14:52:00;N1337;OSETH;Def;2;1407;14;line14 (2025 08).xlsx;1407_1
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;242357606;242357606;242357606;7566.39;;;;;;;;14:30:00;14:30:00;N15006;OSETH;Def;1;1401;14;line14 (2025 08).xlsx;1401_2
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;242357606;242357606;242357606;7566.39;;;;;;;;15:07:00;15:07:00;N1337;OSETH;Def;2;1401;14;line14 (2025 08).xlsx;1401_2
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;712041656;712041656;712041656;7566.39;;;;;;;;14:50:00;14:50:00;N15006;OSETH;Def;1;1404;14;line14 (2025 08).xlsx;1404_2
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;712041656;712041656;712041656;7566.39;;;;;;;;15:27:00;15:27:00;N1337;OSETH;Def;2;1404;14;line14 (2025 08).xlsx;1404_2
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;711051415;711051415;711051415;7566.39;;;;;;;;15:10:00;15:10:00;N15006;OSETH;Def;1;1402;14;line14 (2025 08).xlsx;1402_2
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;711051415;711051415;711051415;7566.39;;;;;;;;15:47:00;15:47:00;N1337;OSETH;Def;2;1402;14;line14 (2025 08).xlsx;1402_2
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;927911032;927911032;927911032;7566.39;;;;;;;;15:30:00;15:30:00;N15006;OSETH;Def;1;1403;14;line14 (2025 08).xlsx;1403_2
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;927911032;927911032;927911032;7566.39;;;;;;;;16:07:00;16:07:00;N1337;OSETH;Def;2;1403;14;line14 (2025 08).xlsx;1403_2
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;264386114;264386114;264386114;7566.39;;;;;;;;15:55:00;15:55:00;N15006;OSETH;Def;1;1401;14;line14 (2025 08).xlsx;1401_2
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;264386114;264386114;264386114;7566.39;;;;;;;;16:32:00;16:32:00;N1337;OSETH;Def;2;1401;14;line14 (2025 08).xlsx;1401_2
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;144547149;144547149;144547149;7566.39;;;;;;;;16:15:00;16:15:00;N15006;OSETH;Def;1;1404;14;line14 (2025 08).xlsx;1404_2
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;144547149;144547149;144547149;7566.39;;;;;;;;16:52:00;16:52:00;N1337;OSETH;Def;2;1404;14;line14 (2025 08).xlsx;1404_2
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;251602636;251602636;251602636;7566.39;;;;;;;;16:30:00;16:30:00;N15006;OSETH;Def;1;1405;14;line14 (2025 08).xlsx;1405_2
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;251602636;251602636;251602636;7566.39;;;;;;;;17:07:00;17:07:00;N1337;OSETH;Def;2;1405;14;line14 (2025 08).xlsx;1405_2
