SERVICELEVEL;CALENDAR;OPERATINGDAY;PIECETYPE;STARTINGDATE;ENDINGDATE;LINE;LINEBASIN;LINECOMPANY;PATTERN;DIRECTION;TRIPCODE;TRIPCOMPANYCODE;ACTIVITYNUMBER;LENGTH;VEHBLOCKID;DEPOT;VEHICLETYPE;VBLINE;VB_LINEBASIN;VB_LINECOMPANY;PIECEORDER;ARRIVALTIME;DEPARTURETIME;NODE;NODEBASIN;NODECOMPANY;PASSAGEORDER;BLOCK;LINE_EXCEL;EXCEL_NAME;DUTY;SOURCE_FILE;PATTERNCODE;correct_depot
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;338435783;338435783;338435783;7566.39;;;;;;;;14:55:00;14:55:00;N15006;OSETH;Def;1;1402;14;line14 (2025 08).xlsx;1402_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;338435783;338435783;338435783;7566.39;;;;;;;;15:34:00;15:34:00;N1337;OSETH;Def;2;1402;14;line14 (2025 08).xlsx;1402_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;915939159;915939159;915939159;9130.72;;;;;;;;15:01:00;15:01:00;N1337;OSETH;Def;1;1404;14Α;line14 (2025 08).xlsx;1404_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;915939159;915939159;915939159;9130.72;;;;;;;;15:43:00;15:43:00;N15006;OSETH;Def;2;1404;14Α;line14 (2025 08).xlsx;1404_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;938668853;938668853;938668853;7566.39;;;;;;;;15:15:00;15:15:00;N15006;OSETH;Def;1;1403;14;line14 (2025 08).xlsx;1403_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;938668853;938668853;938668853;7566.39;;;;;;;;15:53:00;15:53:00;N1337;OSETH;Def;2;1403;14;line14 (2025 08).xlsx;1403_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;749162573;749162573;749162573;9130.72;;;;;;;;15:16:00;15:16:00;N1337;OSETH;Def;1;1407;14Α;line14 (2025 08).xlsx;1407_1;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;749162573;749162573;749162573;9130.72;;;;;;;;15:58:00;15:58:00;N15006;OSETH;Def;2;1407;14Α;line14 (2025 08).xlsx;1407_1;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;956050026;956050026;956050026;7566.39;;;;;;;;15:35:00;15:35:00;N15006;OSETH;Def;1;1401;14;line14 (2025 08).xlsx;1401_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;956050026;956050026;956050026;7566.39;;;;;;;;16:13:00;16:13:00;N1337;OSETH;Def;2;1401;14;line14 (2025 08).xlsx;1401_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;692179043;692179043;692179043;9130.72;;;;;;;;15:36:00;15:36:00;N1337;OSETH;Def;1;1402;14Α;line14 (2025 08).xlsx;1402_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;692179043;692179043;692179043;9130.72;;;;;;;;16:18:00;16:18:00;N15006;OSETH;Def;2;1402;14Α;line14 (2025 08).xlsx;1402_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;343679140;343679140;343679140;7566.39;;;;;;;;15:55:00;15:55:00;N15006;OSETH;Def;1;1404;14;line14 (2025 08).xlsx;1404_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;343679140;343679140;343679140;7566.39;;;;;;;;16:33:00;16:33:00;N1337;OSETH;Def;2;1404;14;line14 (2025 08).xlsx;1404_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;310108950;310108950;310108950;9130.72;;;;;;;;15:55:00;15:55:00;N1337;OSETH;Def;1;1403;14Α;line14 (2025 08).xlsx;1403_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;310108950;310108950;310108950;9130.72;;;;;;;;16:37:00;16:37:00;N15006;OSETH;Def;2;1403;14Α;line14 (2025 08).xlsx;1403_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;860845768;860845768;860845768;7566.39;;;;;;;;16:15:00;16:15:00;N15006;OSETH;Def;1;1405;14;line14 (2025 08).xlsx;1405_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;860845768;860845768;860845768;7566.39;;;;;;;;16:51:00;16:51:00;N1337;OSETH;Def;2;1405;14;line14 (2025 08).xlsx;1405_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;825534448;825534448;825534448;9130.72;;;;;;;;16:15:00;16:15:00;N1337;OSETH;Def;1;1401;14Α;line14 (2025 08).xlsx;1401_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;825534448;825534448;825534448;9130.72;;;;;;;;16:57:00;16:57:00;N15006;OSETH;Def;2;1401;14Α;line14 (2025 08).xlsx;1401_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;889495516;889495516;889495516;7566.39;;;;;;;;16:35:00;16:35:00;N15006;OSETH;Def;1;1402;14;line14 (2025 08).xlsx;1402_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;889495516;889495516;889495516;7566.39;;;;;;;;17:11:00;17:11:00;N1337;OSETH;Def;2;1402;14;line14 (2025 08).xlsx;1402_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;951234792;951234792;951234792;9130.72;;;;;;;;16:35:00;16:35:00;N1337;OSETH;Def;1;1404;14Α;line14 (2025 08).xlsx;1404_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;951234792;951234792;951234792;9130.72;;;;;;;;17:17:00;17:17:00;N15006;OSETH;Def;2;1404;14Α;line14 (2025 08).xlsx;1404_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;922994608;922994608;922994608;7566.39;;;;;;;;16:50:00;16:50:00;N15006;OSETH;Def;1;1403;14;line14 (2025 08).xlsx;1403_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;922994608;922994608;922994608;7566.39;;;;;;;;17:25:00;17:25:00;N1337;OSETH;Def;2;1403;14;line14 (2025 08).xlsx;1403_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;110134808;110134808;110134808;9130.72;;;;;;;;16:53:00;16:53:00;N1337;OSETH;Def;1;1405;14Α;line14 (2025 08).xlsx;1405_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;110134808;110134808;110134808;9130.72;;;;;;;;17:35:00;17:35:00;N15006;OSETH;Def;2;1405;14Α;line14 (2025 08).xlsx;1405_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;932984121;932984121;932984121;7566.39;;;;;;;;17:05:00;17:05:00;N15006;OSETH;Def;1;1406;14;line14 (2025 08).xlsx;1406_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;932984121;932984121;932984121;7566.39;;;;;;;;17:40:00;17:40:00;N1337;OSETH;Def;2;1406;14;line14 (2025 08).xlsx;1406_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;845774945;845774945;845774945;9130.72;;;;;;;;17:13:00;17:13:00;N1337;OSETH;Def;1;1402;14Α;line14 (2025 08).xlsx;1402_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;845774945;845774945;845774945;9130.72;;;;;;;;17:55:00;17:55:00;N15006;OSETH;Def;2;1402;14Α;line14 (2025 08).xlsx;1402_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;900274981;900274981;900274981;7566.39;;;;;;;;17:20:00;17:20:00;N15006;OSETH;Def;1;1401;14;line14 (2025 08).xlsx;1401_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;900274981;900274981;900274981;7566.39;;;;;;;;17:55:00;17:55:00;N1337;OSETH;Def;2;1401;14;line14 (2025 08).xlsx;1401_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;975034255;975034255;975034255;9130.72;;;;;;;;17:27:00;17:27:00;N1337;OSETH;Def;1;1403;14Α;line14 (2025 08).xlsx;1403_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;975034255;975034255;975034255;9130.72;;;;;;;;18:09:00;18:09:00;N15006;OSETH;Def;2;1403;14Α;line14 (2025 08).xlsx;1403_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;191410595;191410595;191410595;7566.39;;;;;;;;17:35:00;17:35:00;N15006;OSETH;Def;1;1407;14;line14 (2025 08).xlsx;1407_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;191410595;191410595;191410595;7566.39;;;;;;;;18:10:00;18:10:00;N1337;OSETH;Def;2;1407;14;line14 (2025 08).xlsx;1407_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;676220488;676220488;676220488;9130.72;;;;;;;;17:42:00;17:42:00;N1337;OSETH;Def;1;1406;14Α;line14 (2025 08).xlsx;1406_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;676220488;676220488;676220488;9130.72;;;;;;;;18:24:00;18:24:00;N15006;OSETH;Def;2;1406;14Α;line14 (2025 08).xlsx;1406_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;576131387;576131387;576131387;7566.39;;;;;;;;17:47:00;17:47:00;N15006;OSETH;Def;1;1405;14;line14 (2025 08).xlsx;1405_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;576131387;576131387;576131387;7566.39;;;;;;;;18:22:00;18:22:00;N1337;OSETH;Def;2;1405;14;line14 (2025 08).xlsx;1405_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;704823753;704823753;704823753;9130.72;;;;;;;;17:57:00;17:57:00;N1337;OSETH;Def;1;1401;14Α;line14 (2025 08).xlsx;1401_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;704823753;704823753;704823753;9130.72;;;;;;;;18:39:00;18:39:00;N15006;OSETH;Def;2;1401;14Α;line14 (2025 08).xlsx;1401_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;601981588;601981588;601981588;7566.39;;;;;;;;18:00:00;18:00:00;N15006;OSETH;Def;1;1404;14;line14 (2025 08).xlsx;1404_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;601981588;601981588;601981588;7566.39;;;;;;;;18:35:00;18:35:00;N1337;OSETH;Def;2;1404;14;line14 (2025 08).xlsx;1404_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;289136487;289136487;289136487;9130.72;;;;;;;;18:12:00;18:12:00;N1337;OSETH;Def;1;1407;14Α;line14 (2025 08).xlsx;1407_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;289136487;289136487;289136487;9130.72;;;;;;;;18:53:00;18:53:00;N15006;OSETH;Def;2;1407;14Α;line14 (2025 08).xlsx;1407_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;214827369;214827369;214827369;7566.39;;;;;;;;18:15:00;18:15:00;N15006;OSETH;Def;1;1402;14;line14 (2025 08).xlsx;1402_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;214827369;214827369;214827369;7566.39;;;;;;;;18:50:00;18:50:00;N1337;OSETH;Def;2;1402;14;line14 (2025 08).xlsx;1402_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;662152910;662152910;662152910;9130.72;;;;;;;;18:24:00;18:24:00;N1337;OSETH;Def;1;1405;14Α;line14 (2025 08).xlsx;1405_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;662152910;662152910;662152910;9130.72;;;;;;;;19:05:00;19:05:00;N15006;OSETH;Def;2;1405;14Α;line14 (2025 08).xlsx;1405_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;559553670;559553670;559553670;7566.39;;;;;;;;18:30:00;18:30:00;N15006;OSETH;Def;1;1406;14;line14 (2025 08).xlsx;1406_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;559553670;559553670;559553670;7566.39;;;;;;;;19:05:00;19:05:00;N1337;OSETH;Def;2;1406;14;line14 (2025 08).xlsx;1406_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;318519977;318519977;318519977;9130.72;;;;;;;;18:37:00;18:37:00;N1337;OSETH;Def;1;1404;14Α;line14 (2025 08).xlsx;1404_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;318519977;318519977;318519977;9130.72;;;;;;;;19:19:00;19:19:00;N15006;OSETH;Def;2;1404;14Α;line14 (2025 08).xlsx;1404_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;553646857;553646857;553646857;7566.39;;;;;;;;18:45:00;18:45:00;N15006;OSETH;Def;1;1403;14;line14 (2025 08).xlsx;1403_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;553646857;553646857;553646857;7566.39;;;;;;;;19:20:00;19:20:00;N1337;OSETH;Def;2;1403;14;line14 (2025 08).xlsx;1403_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;263135308;263135308;263135308;9130.72;;;;;;;;18:52:00;18:52:00;N1337;OSETH;Def;1;1402;14Α;line14 (2025 08).xlsx;1402_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;263135308;263135308;263135308;9130.72;;;;;;;;19:35:00;19:35:00;N15006;OSETH;Def;2;1402;14Α;line14 (2025 08).xlsx;1402_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;634665628;634665628;634665628;7566.39;;;;;;;;19:00:00;19:00:00;N15006;OSETH;Def;1;1401;14;line14 (2025 08).xlsx;1401_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;634665628;634665628;634665628;7566.39;;;;;;;;19:35:00;19:35:00;N1337;OSETH;Def;2;1401;14;line14 (2025 08).xlsx;1401_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;747276065;747276065;747276065;9130.72;;;;;;;;19:07:00;19:07:00;N1337;OSETH;Def;1;1406;14Α;line14 (2025 08).xlsx;1406_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;747276065;747276065;747276065;9130.72;;;;;;;;19:50:00;19:50:00;N15006;OSETH;Def;2;1406;14Α;line14 (2025 08).xlsx;1406_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;873570767;873570767;873570767;7566.39;;;;;;;;19:15:00;19:15:00;N15006;OSETH;Def;1;1407;14;line14 (2025 08).xlsx;1407_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;873570767;873570767;873570767;7566.39;;;;;;;;19:51:00;19:51:00;N1337;OSETH;Def;2;1407;14;line14 (2025 08).xlsx;1407_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;462993012;462993012;462993012;9130.72;;;;;;;;19:22:00;19:22:00;N1337;OSETH;Def;1;1403;14Α;line14 (2025 08).xlsx;1403_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;462993012;462993012;462993012;9130.72;;;;;;;;20:05:00;20:05:00;N15006;OSETH;Def;2;1403;14Α;line14 (2025 08).xlsx;1403_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;845912631;845912631;845912631;7566.39;;;;;;;;19:30:00;19:30:00;N15006;OSETH;Def;1;1404;14;line14 (2025 08).xlsx;1404_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;845912631;845912631;845912631;7566.39;;;;;;;;20:06:00;20:06:00;N1337;OSETH;Def;2;1404;14;line14 (2025 08).xlsx;1404_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;291863427;291863427;291863427;9130.72;;;;;;;;19:37:00;19:37:00;N1337;OSETH;Def;1;1401;14Α;line14 (2025 08).xlsx;1401_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;291863427;291863427;291863427;9130.72;;;;;;;;20:20:00;20:20:00;N15006;OSETH;Def;2;1401;14Α;line14 (2025 08).xlsx;1401_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;582372923;582372923;582372923;7566.39;;;;;;;;19:45:00;19:45:00;N15006;OSETH;Def;1;1405;14;line14 (2025 08).xlsx;1405_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;582372923;582372923;582372923;7566.39;;;;;;;;20:21:00;20:21:00;N1337;OSETH;Def;2;1405;14;line14 (2025 08).xlsx;1405_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;516876721;516876721;516876721;9130.72;;;;;;;;19:53:00;19:53:00;N1337;OSETH;Def;1;1407;14Α;line14 (2025 08).xlsx;1407_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;516876721;516876721;516876721;9130.72;;;;;;;;20:36:00;20:36:00;N15006;OSETH;Def;2;1407;14Α;line14 (2025 08).xlsx;1407_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;953907269;953907269;953907269;7566.39;;;;;;;;20:00:00;20:00:00;N15006;OSETH;Def;1;1402;14;line14 (2025 08).xlsx;1402_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;953907269;953907269;953907269;7566.39;;;;;;;;20:36:00;20:36:00;N1337;OSETH;Def;2;1402;14;line14 (2025 08).xlsx;1402_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;178;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;14A;OASTH;Def;1727;1;925605459;925605459;925605459;9130.72;;;;;;;;20:07:00;20:07:00;N1337;OSETH;Def;1;1404;14Α;line14 (2025 08).xlsx;1404_2;line14 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;1727;Foinika
