SERVICELEVEL;CALENDAR;OPERATINGDAY;PIECETYPE;STARTINGDATE;ENDINGDATE;LINE;LINEBASIN;LINECOMPANY;PATTERN;DIRECTION;TRIPCODE;TRIPCOMPANYCODE;ACTIVITYNUMBER;LENGTH;VEHBLOCKID;DEPOT;VEHICLETYPE;VBLINE;VB_LINEBASIN;VB_LINECOMPANY;PIECEORDER;ARRIVALTIME;DEPARTURETIME;NODE;NODEBASIN;NODECOMPANY;PASSAGEORDER;BLOCK;LINE_EXCEL;EXCEL_NAME;DUTY
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;758072320;758072320;758072320;7732.95;;;;;;;;08:05:00;08:05:00;N4018;OSETH;Def;1;2103;21;line21 (2025)-new.xlsx;2103_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;758072320;758072320;758072320;7732.95;;;;;;;;08:44:00;08:44:00;N1344;OSETH;Def;2;2103;21;line21 (2025)-new.xlsx;2103_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;677804694;677804694;677804694;8505.53;;;;;;;;08:11:00;08:11:00;N1344;OSETH;Def;1;2105;21;line21 (2025)-new.xlsx;2105_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;677804694;677804694;677804694;8505.53;;;;;;;;08:47:00;08:47:00;N4018;OSETH;Def;2;2105;21;line21 (2025)-new.xlsx;2105_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;785104828;785104828;785104828;7732.95;;;;;;;;08:20:00;08:20:00;N4018;OSETH;Def;1;2106;21;line21 (2025)-new.xlsx;2106_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;785104828;785104828;785104828;7732.95;;;;;;;;08:59:00;08:59:00;N1344;OSETH;Def;2;2106;21;line21 (2025)-new.xlsx;2106_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;965605911;965605911;965605911;8505.53;;;;;;;;08:28:00;08:28:00;N1344;OSETH;Def;1;2102;21;line21 (2025)-new.xlsx;2102_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;965605911;965605911;965605911;8505.53;;;;;;;;09:06:00;09:06:00;N4018;OSETH;Def;2;2102;21;line21 (2025)-new.xlsx;2102_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;641698239;641698239;641698239;7732.95;;;;;;;;08:35:00;08:35:00;N4018;OSETH;Def;1;2104;21;line21 (2025)-new.xlsx;2104_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;641698239;641698239;641698239;7732.95;;;;;;;;09:14:00;09:14:00;N1344;OSETH;Def;2;2104;21;line21 (2025)-new.xlsx;2104_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;102996069;102996069;102996069;8505.53;;;;;;;;08:44:00;08:44:00;N1344;OSETH;Def;1;2103;21;line21 (2025)-new.xlsx;2103_1
